Id,Predicted
5895,0.0
5172,0.0
6207,0.0
7122,1.0
7067,0.0
6173,0.0
6705,0.0
5889,0.0
5036,0.0
6142,0.0
6938,0.0
5932,0.0
5398,0.19017674661464173
6855,0.18648315039086016
6632,0.0
5358,0.593563338785069
5674,0.0
5384,0.0
5589,0.18427165844646534
5042,0.18744986043341055
6095,0.0
7049,0.0
6075,0.8028146271139049
6878,0.375019482382158
5790,0.7756373401096236
5532,0.17391636540663316
6118,0.0
6442,0.0
6554,0.0
5973,0.0
5043,0.0
7195,0.19864044118210158
6746,0.6025643758226114
6793,0.1809875203647912
5940,0.3793046714470346
5584,0.0
5669,0.0
7286,0.18748315637617186
5992,0.0
6278,0.0
6196,0.0
6052,0.19753036135530103
5354,0.0
6076,0.0
5134,0.0
6147,0.1949513443433469
6237,1.0
5245,0.0
5582,0.0
6508,0.37836661070693156
4968,0.3752538098124623
6571,0.0
5419,1.0
6377,0.0
6562,0.0
6913,0.0
6014,0.0
5556,0.6005432152262186
6346,0.0
6310,0.0
6763,0.0
7051,0.5963225883150002
5117,0.0
6338,0.5650989332653001
5719,0.3609018935257433
7181,0.8127271994396226
7264,0.0
5343,0.0
7277,0.0
6468,0.18099237277055397
7037,0.28951759821699286
5782,0.0
5930,0.0
6791,1.0
5332,0.0
5491,0.8071900191251845
7129,0.0
6948,0.0
6962,0.8026517137674585
6766,0.0
7172,0.0
5501,0.7928026979271121
6234,0.0
6450,0.0
5823,0.0
5334,0.8176470786443549
6821,1.0
5760,0.0
6168,0.0
5644,0.0
6255,1.0
6660,0.0
5991,1.0
5656,0.0
6322,0.0
6877,0.18274378025010607
4986,0.0
5638,0.0
5206,0.0
5369,0.0
5643,0.0
5862,0.0
6934,0.8021083873276713
7119,0.0
5124,0.0
4989,0.0
6028,0.0
5486,0.5878818905163624
5338,1.0
6239,0.38903313022067004
5287,0.0
6320,0.0
5815,0.0
5154,0.0
6490,0.38467254236629816
5942,0.0
7085,0.20461401253465783
6959,1.0
5086,0.2106702794339573
6758,1.0
5377,0.0
6612,0.0
5447,1.0
6727,0.6021528151941342
7147,0.1935058185320243
5158,0.0
5147,0.6767991285776995
5015,0.0
5346,0.17362340158082032
6415,0.0
4990,0.0
6641,0.3666104435746662
7187,0.0
5799,0.0
7110,0.0
5313,0.0
7087,0.0
5616,0.0
6357,0.0
5865,0.0
5027,0.0
5420,0.41003094259247747
6235,0.0
5977,0.5819101290969205
6851,1.0
5531,0.0
6824,1.0
6386,0.0
5207,0.20855093935119903
6887,0.6175797581652089
5051,0.0
6502,0.0
4962,0.0
6552,0.0
6044,0.0
5906,0.6019938412802849
5561,0.38053527220557565
7115,0.0
6605,0.0
7250,0.0
6875,0.18890269000034754
5773,0.0
5365,0.0
6010,0.7902963762186764
6399,0.0
6748,0.0
6088,0.738817436359315
7255,0.8004898758695295
6861,0.21694303749663926
5318,0.18091381910705082
5682,0.1767198770626703
7201,0.1764288045447081
6254,0.0
7072,0.0
6312,0.0
5241,0.2163991879440697
5953,0.0
5072,0.19134305616136563
6970,0.0
5774,0.0
5382,0.0
5469,0.0
5772,0.0
5527,0.0
5169,0.0
5526,0.0
5931,0.0
5731,0.582210773029048
5651,0.0
5569,0.8094280729266684
6402,0.1757176176899873
6753,0.5632765633802708
5585,0.0
7046,0.8027504603317044
6486,0.0
5893,0.0
5868,0.0
5281,0.0
7100,0.0
6866,0.1959589859094079
6436,0.19717637460150528
5784,0.0
5174,0.0
6350,0.0
5063,1.0
6249,0.777656833982446
5808,0.0
6984,0.0
6922,0.0
5367,0.0
6625,0.5965664621992095
5963,0.389627595312102
6534,0.3788108591599827
6730,0.0
6054,0.1920117196689784
7295,0.0
5878,0.0
6655,0.0
5956,0.38842387532006184
6926,0.0
5140,0.6035642434120482
5520,0.0
5110,0.0
5681,0.0
5698,0.0
5210,0.0
6059,0.18802934982517883
6569,0.0
5428,0.0
7230,0.0
7221,0.0
5005,0.0
6464,0.20207872039168429
