Id,Predicted
5895,0.7747364291044684
5172,0.7524672781965434
6207,0.5185305768537427
7122,0.3216426072659626
7067,0.4685405550831775
6173,0.8654414173387267
6705,0.4864646312987477
5889,0.7189942112758876
5036,0.5383261108014119
6142,0.6642171522142789
6938,0.40348348665671724
5932,0.48081800226133997
5398,0.43137929482347304
6855,0.4291001938574108
6632,0.6244023303043365
5358,0.33214918421565764
5674,0.5675590553748442
5384,0.5930517590120695
5589,0.2919442973502548
5042,0.36676766877023925
6095,0.7030728348475846
7049,0.4517530508121583
6075,0.36796661883140935
6878,0.5196450454541437
5790,0.5519784791151191
5532,0.4115135914508004
6118,0.41771478292914926
6442,0.7206261692494466
6554,0.3327418671554251
5973,0.4706946943921773
5043,0.6043633229959783
7195,0.2985368591323405
6746,0.4346510059937904
6793,0.5723679753356009
5940,0.4919620247596378
5584,0.8272178054153091
5669,0.6580034651715373
7286,0.6827499218540759
5992,0.4922968305453258
6278,0.6724171676425963
6196,0.46366785013202205
6052,0.6097098133032738
5354,0.7207880941142195
6076,0.7260101983677482
5134,0.42227636512687566
6147,0.4375705168526004
6237,0.10068985122863763
5245,0.5701866895656171
5582,0.9447667715484361
6508,0.5356320069042216
4968,0.5420054507510618
6571,0.6203908350677699
5419,0.3295277528052742
6377,0.6430194584367488
6562,0.6143425876073669
6913,0.5414956334703797
6014,0.5173021034113401
5556,0.42197831474888936
6346,0.3830655533017493
6310,0.5736423567491526
6763,0.3097164627537363
7051,0.533359290475594
5117,0.40049047398925625
6338,0.4835132101102894
5719,0.4188750893943713
7181,0.26886120177124795
7264,0.4595556614715935
5343,0.7109952393982575
7277,0.35497167283611064
6468,0.48751851494147364
7037,0.5670704822306122
5782,0.4612748492583789
5930,0.6427131578584092
6791,0.3079863212472015
5332,0.7981522314232338
5491,0.3015228030261497
7129,0.8324069128579231
6948,0.3802003674735299
6962,0.26801923186794185
6766,0.46058411073441957
7172,0.5568040846852951
5501,0.279281417639509
6234,0.7176122461112027
6450,0.7759411074446921
5823,0.3461859904125091
5334,0.3119529450212126
6821,0.15878859311858134
5760,0.751037158602329
6168,0.5742990783058997
5644,0.7333788881980149
6255,0.3296936053416349
6660,0.34986631528355006
5991,0.24785876455644795
5656,0.2803200396017443
6322,0.5133843741107864
6877,0.404363176297343
4986,0.39031614307746526
5638,0.21900139418116432
5206,0.38869289231234544
5369,0.2548720007390843
5643,0.09691969309728411
5862,0.5671409557332989
6934,0.14135213723530868
7119,0.3278036866284553
5124,0.5922293212217061
4989,0.20392926582317916
6028,0.7413860030938858
5486,0.2313819004809377
5338,0.4416309744402667
6239,0.2943311048117906
5287,0.5069380226667063
6320,0.3167045083684012
5815,0.5293002638225652
5154,0.5132390993868536
6490,0.5839184907951621
5942,0.7075201741545036
7085,0.49991311736681465
6959,0.45813795811231983
5086,0.4627198355666632
6758,0.4574606269463635
5377,0.3500651698399962
6612,0.2340017485021134
5447,0.3884957471551898
6727,0.391666492713467
7147,0.3541608976121824
5158,0.49809866465310254
5147,0.5316020642081228
5015,0.24222993053810424
5346,0.4252865911137852
6415,0.2633358143314972
4990,0.6732956191157434
6641,0.5647947068839647
7187,0.9761844650654691
5799,0.5165410912807469
7110,0.5560732278830635
5313,0.6870071905607529
7087,0.7147596590786924
5616,0.2612277174808907
6357,0.8670899138217288
5865,0.4232725281160582
5027,0.47863627756930033
5420,0.802939992892794
6235,0.7087120284957295
5977,0.4255125295609833
6851,0.3395047004251554
5531,0.4378589702226861
6824,0.37051642014255753
6386,0.6163289309393302
5207,0.6216050457200658
6887,0.4072415198727795
5051,0.8995806146101925
6502,0.8428179215797688
4962,0.8496017057439285
6552,0.5367591173611596
6044,0.5249296877089713
5906,0.6161964569386739
5561,0.2978227315005216
7115,0.503038350924143
6605,0.5240960880984638
7250,0.6911318075432022
6875,0.565135165304925
5773,0.4267825725790922
5365,0.3104177413616094
6010,0.5348649400931037
6399,0.6930948908811865
6748,0.32644533495051337
6088,0.49977950101713997
7255,0.4537430861008824
6861,0.47547997137209386
5318,0.47704575287560086
5682,0.2941737745601132
7201,0.3142353536008102
6254,0.47183618506604313
7072,0.7188672811014923
6312,0.7443268945777014
5241,0.44023685672348967
5953,0.4850452911443602
5072,0.22747406955279625
6970,0.5870264298413415
5774,0.47050558580290947
5382,0.7833971871557833
5469,0.5068276683839983
5772,0.6117517821961137
5527,0.6911698410765844
5169,0.7285447539122522
5526,0.9101844147534917
5931,0.5469499614619981
5731,0.3277930428846188
5651,0.542790036762034
5569,0.10875581005060465
6402,0.3623040915770234
6753,0.3082139482275871
5585,0.20564412462218395
7046,0.17800932839498107
6486,0.57588235770272
5893,0.5228479011796101
5868,0.1879617921265756
5281,0.09298199937118229
7100,0.21201894483890635
6866,0.1672602921379988
6436,0.061012480932933044
5784,0.4758775786589861
5174,0.22290349218873345
6350,0.3653127948179947
5063,0.13525336141676714
6249,0.3478726906564325
5808,0.7794621471237578
6984,0.49246993632564645
6922,0.3889222276445206
5367,0.38871004634132705
6625,0.31947754268782996
5963,0.3723137516827764
6534,0.16652580179149382
6730,0.2073168190298003
6054,0.18237078479579552
7295,0.2968298167900647
5878,0.8887138986010016
6655,0.5715856230489953
5956,0.39207783698103127
6926,0.6922947601908088
5140,0.5349707125793163
5520,0.7240991177389361
5110,0.516577452654313
5681,0.4723543700502534
5698,0.6031981792069365
5210,0.5041058172439535
6059,0.29662232254309634
6569,0.4200108775866715
5428,0.3781250494505979
7230,0.7888137606475527
7221,0.7388267972290774
5005,0.6847090659791866
6464,0.6540230393296231
5034,0.7161491811675951
5304,0.38457906610204523
6871,0.4493520744864117
6956,0.45072640136271624
6495,0.45761785461920457
5363,0.5428161339968887
5634,0.7926175132669865
5850,0.4021617469570731
6857,0.8871172276077202
7035,0.43906455588932364
7253,0.41468882184988876
6544,0.9229737214587493
7202,0.6362607546834028
5683,0.6612730354170528
7167,0.4816996889315352
6055,0.3571249579970328
7199,0.7642621561432611
5758,0.43788437212891396
5718,0.8986109783563374
5229,0.5649049792562634
5236,0.3074844781359236
5360,0.8733519440761316
6755,0.34207617216805386
6819,0.5355437577013612
5041,0.7959440167757742
6104,0.5123659801126201
6643,0.7342410952431717
6083,0.3306984943317857
5293,0.47368427314395883
7088,0.7214955268161339
7001,0.7271334608950211
5779,0.4741626422206429
6607,0.7557063459887369
5103,0.8857350062806518
6215,0.7044563109452926
7096,0.5840659714585377
5039,0.47763189986540283
6136,0.5770342748618082
6078,0.6028663192041808
6037,0.7482108381532958
6113,0.6238450581931658
5976,0.2552881735314461
7139,0.7914974601152652
5046,0.23341929447065063
5451,0.5327544670098404
6856,0.25101821821201437
5253,0.4653523384958144
6695,0.49111692322047285
6621,0.693667109982294
6435,0.4675563414878
5389,0.5820035172858239
6872,0.4478776309051306
6908,0.15009286099599847
6942,0.5817824576283234
6665,0.7799266821525858
6541,0.6440501261687211
6688,0.5032937828167734
5368,0.5846304336329499
6923,0.5919429733148445
6313,0.5263862025973941
5270,0.49282828907531817
5446,0.4179607855081113
5817,0.4296218722969558
7209,0.1888352917329151
6568,0.41776241083582094
6682,0.23617493830368105
5699,0.38904216710766776
7292,0.678038464894974
5214,0.539420121387102
6437,0.5129144808510562
5320,0.5095312418330268
7164,0.5317226248919613
5221,0.5553169815565692
5856,0.3601424647716601
6353,0.4093647487592354
6677,0.7065909773885745
6242,0.5597321992612828
5061,0.5301580593645433
6868,0.18632884585486229
6097,0.4484892440860151
7050,0.3947626670008238
7171,0.5101853824347136
7200,0.5058687208857802
6969,0.5603109374953308
7219,0.7807282392827206
7242,0.6192188950051581
6852,0.7000952684813758
5830,0.5742086070926754
6790,0.27097981604887
5265,0.3182855657808317
6007,0.4970296181008131
7279,0.4249830590305571
5463,0.5823533097801183
6355,0.4980334069574069
6675,0.6634778437151428
5620,0.5100635334380301
4988,0.2573993153958786
5765,0.35221867473034335
7091,0.5872591802301217
5933,0.4378573487025195
6470,0.9034058987069533
5841,0.4306347399575919
6574,0.5260523421368374
5525,0.7254755839597546
5435,0.415235611756973
7168,0.6468678747165064
5909,0.7312154567118742
6859,0.468683836083859
6539,0.6059740473142196
5226,0.3537316602583823
5260,0.37871825178407875
6553,0.7376353505409922
6633,0.40863008196707845
7151,0.5032627764715111
5665,0.8407202530637464
6932,0.8654674735901974
7294,0.7361971073278409
6321,0.45213984075525604
6469,0.4679622910415427
5614,0.37788856315955094
4967,0.6548025183558084
