Id,Predicted
5895,0.9114377837372168
7122,0.7920021023347333
6173,0.8570553506312169
6142,0.8819224049030487
5358,0.8764280986508332
6095,0.9164899809537574
6878,0.9003394611243049
6554,0.7799891692406713
6793,0.8908992325944375
7286,0.9045830826307144
6076,0.9065976792508823
5134,0.8493599105450271
5419,0.8212686105502357
6255,0.8506963130930344
5656,0.8136705156188211
6934,0.6734217688395913
6028,0.854618534334839
6490,0.9155589546704426
6415,0.7271752531637187
7087,0.9033954280654634
5420,0.8833481298726343
5977,0.9144991286508787
6824,0.8837551853376759
5207,0.9203677039799133
7115,0.9064829244971121
7250,0.8975151722357736
6010,0.8994340463008137
6088,0.8949025912376425
5682,0.8180009015318157
7201,0.8180009015318157
6938,0.8470970804119751
6875,0.9080074469551784
5953,0.8629657179030851
5942,0.8833846904793435
5382,0.9212272166641465
6377,0.9085599482577463
5931,0.8877769832609949
5992,0.7968873349452003
5790,0.9077277504408022
6753,0.8167908917916068
6562,0.8653291800531058
7046,0.7542869300388718
5868,0.7585778734249563
5784,0.8973584600908954
5878,0.8020819993374118
5110,0.9098130548891257
5210,0.8662976606268731
7230,0.9255790297502007
5005,0.8941979804460353
6871,0.8828495282749056
5363,0.8618934521169516
7253,0.7343099187780724
6055,0.8274070675701494
5072,0.7493151081582784
6913,0.8605415425326624
6386,0.8787836922196727
5634,0.8756738194966011
5758,0.8578972776136231
6819,0.8996030711139571
7088,0.8774460610418873
5039,0.8877186446719846
5532,0.809913270483781
6037,0.9160832701165368
6322,0.8799215986218304
6887,0.8747245856867885
6660,0.8216891021590377
5451,0.8844237360573602
6014,0.8567532965888386
5556,0.8693726662950592
6346,0.9102455705561399
5850,0.8573165011784075
5940,0.8541610052193409
7119,0.7680454851672771
5253,0.903285208804225
6851,0.8682840433424753
6695,0.8571770325062713
6908,0.7607288697069691
7255,0.884275585632212
5674,0.8672378161097986
6278,0.8715103911428587
5486,0.7333450007561402
5174,0.7830510446672344
6621,0.8688957941779367
6313,0.8648417359953661
6435,0.8327236469753947
6970,0.9233613811416387
6310,0.8831530026129985
5932,0.8851314074933618
6877,0.8645119500398855
6763,0.9066755564922947
7085,0.8248187490957125
7049,0.8125736799243962
6959,0.893146997970677
5214,0.9016387307860106
6350,0.8301100026484951
5063,0.7981445271928811
5041,0.8380240507787461
5086,0.86606748552364
6942,0.9071436125322822
5270,0.87336075238894
6705,0.8108396676619722
7051,0.7926171749786188
6758,0.8854880316478675
6249,0.8872046651255434
5808,0.9189994900419071
5377,0.7522690401378321
5446,0.9008841888497934
5856,0.8529928095330411
4986,0.7202057126749108
7001,0.8600000697696946
6677,0.9107737025066479
6665,0.9105051354606825
5817,0.8598869265054211
6984,0.9070270041070995
6541,0.8866158557277694
5117,0.7948886405399481
6097,0.8689882561009737
5389,0.8787335370400067
7219,0.9151464262991785
6338,0.8305614862709708
6922,0.8979007061209798
5367,0.8979007061209798
5638,0.8166516040469618
5830,0.8251630898857685
5338,0.8407287841077602
6007,0.8322443885435391
6612,0.7373153111636024
5718,0.9127365839022625
6104,0.8608726738757364
5229,0.9000490666072439
6625,0.7994342960672848
5206,0.8329926860647568
5963,0.8865222165608286
4990,0.8583731282577619
6641,0.8769344958484615
5369,0.8258384578770676
6196,0.8494138267212414
5236,0.7808942361371395
5719,0.8406429786612241
5643,0.7460657463273883
7050,0.8221193739183152
6355,0.8951683760888876
6688,0.9244534854398463
6239,0.7966079538354296
5531,0.8881348875362997
6113,0.9000559647486132
7181,0.7481818251890948
6118,0.8027697069412031
7264,0.8653068064319945
5343,0.9031539336538548
5051,0.8799295649039046
5779,0.8872224003400029
6605,0.9092514425687597
6655,0.8717577761797927
6534,0.7480935834518974
5681,0.8864887004278293
6607,0.8637325202351847
6242,0.9202352625195415
7242,0.9010800792060208
7277,0.7614341578566168
6675,0.808936477414454
5398,0.8488651945709437
5956,0.8551433833368386
5731,0.8044139542492583
6956,0.8932678872836218
6437,0.9061580876996967
5447,0.7708431457352578
5973,0.8626461980505341
6075,0.8322725698140775
5281,0.7532179257112824
5103,0.9146353530865056
6468,0.8867930822346822
7209,0.8324656433445167
5584,0.915610696935694
4988,0.7888272560597647
6502,0.8901208981549898
5651,0.9060192085631197
4962,0.8901208981549898
5862,0.8606167723036136
7199,0.8638398145332169
6727,0.8691829991306068
7279,0.8028392766611974
6544,0.894214089394641
5933,0.8715482678298347
6574,0.9005957207223515
6399,0.9118976628335057
7187,0.9247823373038038
6353,0.8452711650293647
5043,0.8016575776655495
5469,0.8623607958087043
5976,0.7343815330046431
