Id,Predicted
5895,1.0
7122,0.2857142857142857
6173,1.0
6142,0.5
5358,0.8333333333333334
6095,1.0
6878,0.16666666666666666
6554,0.8571428571428571
6793,1.0
7286,0.16666666666666666
6076,0.9090909090909091
5134,1.0
5419,1.0
6255,1.0
5656,1.0
6934,1.0
6028,1.0
6490,1.0
6415,0.8571428571428571
7087,0.16666666666666666
5420,0.8888888888888888
5977,1.0
6824,0.8888888888888888
5207,1.0
7115,0.5
7250,0.9090909090909091
6010,0.9090909090909091
6088,0.5
5682,1.0
7201,1.0
6938,1.0
6875,0.8888888888888888
5953,0.6666666666666666
5942,1.0
5382,1.0
6377,1.0
5931,0.16666666666666666
5992,1.0
5790,0.8888888888888888
6753,1.0
6562,1.0
7046,1.0
5868,1.0
5784,0.8888888888888888
5878,1.0
5110,0.5
5210,0.6666666666666666
7230,1.0
5005,0.16666666666666666
6871,1.0
5363,1.0
7253,1.0
6055,1.0
5072,0.375
6913,0.6666666666666666
6386,0.6666666666666666
5634,0.8333333333333334
5758,1.0
6819,0.16666666666666666
7088,0.5
5039,0.16666666666666666
5532,1.0
6037,1.0
6322,1.0
6887,0.8333333333333334
6660,1.0
5451,1.0
6014,1.0
5556,1.0
6346,0.5
5850,1.0
5940,1.0
7119,1.0
5253,0.5
6851,1.0
6695,1.0
6908,0.375
7255,0.5
5674,0.5
6278,1.0
5486,0.8571428571428571
5174,0.8571428571428571
6621,0.8333333333333334
6313,0.6666666666666666
6435,1.0
6970,1.0
6310,0.16666666666666666
5932,0.16666666666666666
6877,1.0
6763,0.5
7085,1.0
7049,1.0
6959,0.16666666666666666
5214,0.8888888888888888
6350,1.0
5063,0.8571428571428571
5041,1.0
5086,1.0
6942,1.0
5270,1.0
6705,1.0
7051,1.0
6758,0.16666666666666666
6249,0.8888888888888888
5808,1.0
5377,1.0
5446,0.16666666666666666
5856,0.8333333333333334
4986,1.0
7001,1.0
6677,0.5
6665,0.5
5817,0.6666666666666666
6984,0.9090909090909091
6541,1.0
5117,1.0
6097,1.0
5389,1.0
7219,1.0
6338,1.0
6922,0.8888888888888888
5367,0.8888888888888888
5638,1.0
5830,1.0
5338,1.0
6007,1.0
6612,1.0
5718,1.0
6104,1.0
5229,0.16666666666666666
6625,0.8571428571428571
5206,1.0
5963,0.5
4990,1.0
6641,0.6666666666666666
5369,1.0
6196,1.0
5236,0.8571428571428571
5719,1.0
5643,1.0
7050,1.0
6355,0.9090909090909091
6688,1.0
6239,0.8571428571428571
5531,0.16666666666666666
6113,0.8888888888888888
7181,0.375
6118,0.8571428571428571
7264,0.8333333333333334
5343,0.16666666666666666
5051,0.5
5779,0.9090909090909091
6605,0.8888888888888888
6655,1.0
6534,0.8571428571428571
5681,0.8888888888888888
6607,1.0
6242,1.0
7242,0.16666666666666666
7277,1.0
6675,1.0
5398,1.0
5956,1.0
5731,0.8571428571428571
6956,0.16666666666666666
6437,0.16666666666666666
5447,0.8571428571428571
5973,1.0
6075,1.0
5281,0.375
5103,1.0
6468,0.5
7209,1.0
5584,1.0
4988,0.2857142857142857
6502,0.16666666666666666
5651,0.16666666666666666
4962,0.16666666666666666
5862,0.6666666666666666
7199,0.8333333333333334
6727,0.8333333333333334
7279,1.0
6544,0.9090909090909091
5933,1.0
6574,0.8888888888888888
6399,1.0
7187,1.0
6353,1.0
5043,0.8571428571428571
5469,1.0
5976,0.8571428571428571
6059,1.0
5799,0.9090909090909091
6147,1.0
6254,1.0
7100,1.0
7147,1.0
5909,1.0
7037,1.0
5782,1.0
6237,0.8571428571428571
6552,1.0
7067,1.0
5320,0.6666666666666666
5930,0.16666666666666666
6486,0.9090909090909091
5245,1.0
6643,1.0
5260,0.6666666666666666
5569,0.8571428571428571
7110,0.16666666666666666
7139,0.16666666666666666
6791,0.8571428571428571
5360,1.0
5287,0.16666666666666666
6553,0.8333333333333334
7072,0.16666666666666666
6044,1.0
5332,1.0
6866,1.0
6633,1.0
6926,1.0
6442,1.0
5889,1.0
5765,1.0
5124,1.0
5491,0.8571428571428571
6730,1.0
7151,1.0
5140,1.0
7171,1.0
6568,0.5
6861,0.5
6855,1.0
7129,1.0
5384,0.16666666666666666
6859,1.0
5772,1.0
5665,0.8333333333333334
6495,0.8333333333333334
5061,0.8888888888888888
6948,1.0
5773,1.0
6052,1.0
6682,0.16666666666666666
6083,1.0
6962,1.0
5158,1.0
6464,0.16666666666666666
5172,1.0
5582,0.8333333333333334
6136,0.9090909090909091
6235,1.0
6508,0.9090909090909091
4968,0.9090909090909091
6632,0.9090909090909091
7195,0.8571428571428571
5525,0.5
6320,1.0
6766,0.8888888888888888
6872,1.0
5906,0.8888888888888888
7172,0.8333333333333334
6571,1.0
5616,1.0
6312,1.0
6470,0.8333333333333334
5147,1.0
5501,1.0
6436,0.8571428571428571
5699,0.375
5313,0.16666666666666666
6234,1.0
6569,0.8333333333333334
7202,0.9090909090909091
5683,0.9090909090909091
5034,0.9090909090909091
5435,1.0
5815,0.6666666666666666
5589,0.8571428571428571
6746,1.0
6790,0.8888888888888888
6857,1.0
6450,1.0
7221,0.9090909090909091
5527,1.0
5620,0.16666666666666666
6215,0.8888888888888888
7167,0.2857142857142857
5823,1.0
6207,1.0
6932,1.0
5669,0.8888888888888888
5154,0.9090909090909091
7168,1.0
5585,1.0
7200,1.0
6539,1.0
5774,0.5
6357,1.0
5042,1.0
5015,1.0
5354,1.0
6054,1.0
7295,1.0
5365,1.0
6755,1.0
5991,1.0
7035,1.0
5893,0.5
7164,1.0
5304,0.375
5561,0.8571428571428571
5520,1.0
5241,1.0
7096,0.16666666666666666
6078,1.0
5046,0.8333333333333334
5334,0.375
6969,0.5
6821,1.0
5760,0.8888888888888888
5614,0.5
7091,0.9090909090909091
5698,1.0
5169,0.5
7294,0.16666666666666666
5318,0.8571428571428571
5368,0.16666666666666666
6923,0.16666666666666666
5463,1.0
5265,1.0
6321,0.8333333333333334
5226,1.0
6868,1.0
4967,1.0
5293,1.0
5865,1.0
5841,0.8333333333333334
5526,0.8888888888888888
6852,1.0
6469,0.6666666666666666
6168,0.5
7292,1.0
5036,0.5
5644,0.2857142857142857
6856,1.0
5428,1.0
5027,1.0
4989,0.8571428571428571
5221,1.0
6402,1.0
5346,0.16666666666666666
6748,0.5
