Id,Predicted
5895,0.9578226378711236
5172,0.9241980492961694
6207,0.8387994497607508
7122,0.4553415699983807
7067,0.8796574071680775
6173,0.9180556854580577
6705,0.9583498756411254
5889,0.9844022755620401
5036,0.9078751883314914
6142,0.9673634285439348
6938,0.9356892705725302
5932,0.9507537547076522
5398,0.9873156732673044
6855,0.9621239728360849
6632,0.9774669851924703
5358,0.7369772239850974
5674,0.8955241263756789
5384,0.8738317693613549
5589,0.7110066328877599
5042,0.6281185004919755
6095,0.9200112942214478
7049,0.901611892511895
6075,0.934487572654698
6878,0.9612264048322127
5790,0.7967657821248452
5532,0.7983031554102145
6118,0.9143013299727901
6442,0.8447690197572225
6554,0.5797077218842017
5973,0.8186995350118368
5043,0.9298075983342013
7195,0.7416680116274394
6746,0.7973146536951448
6793,0.982506771971519
5940,0.9373125046627303
5584,0.9884481400363971
5669,0.9736023817121053
7286,0.9099061561238366
5992,0.899467931173307
6278,0.9775230277316735
6196,0.9411071894218156
6052,0.9478421756311531
5354,0.9697159768166949
6076,0.9475135148683462
5134,0.8977120555896451
6147,0.9340473107062037
6237,0.3902942016766875
5245,0.9620741952227778
5582,0.9905458302416591
6508,0.9137177726361942
4968,0.9182256277845232
6571,0.9435727453316547
5419,0.6265680177540573
6377,0.9101262596543725
6562,0.9407736191093411
6913,0.9406555962236633
6014,0.7847227241798281
5556,0.6711561080054357
6346,0.6598615311922142
6310,0.916208422486958
6763,0.7200288749132524
7051,0.9532502401742624
5117,0.7751245326930412
6338,0.8836254619281394
5719,0.9180081651716822
7181,0.45833975297381646
7264,0.9285905663647697
5343,0.9602053133507222
7277,0.8711803983595743
6468,0.7967193511484054
7037,0.8706726854989693
5782,0.8411295551658307
5930,0.9253449518662566
6791,0.7764096906555137
5332,0.9577541015493897
5491,0.4459301026014107
7129,0.9083306622367234
6948,0.6364997094822202
6962,0.5796629987176269
6766,0.8102152416335348
7172,0.8514765112860067
5501,0.6662641980248949
6234,0.9581277668503972
6450,0.8568682668887083
5823,0.7601910797106678
5334,0.7449664035337586
6821,0.7939197598049138
5760,0.9510100355122416
6168,0.9296418805278566
5644,0.9296946394436677
6255,0.7332348947612634
6660,0.6754657552108699
5991,0.7526485024410292
5656,0.7312647375900149
6322,0.9502807933371494
6877,0.9363334665779248
4986,0.8234281307961437
5638,0.6921758262080542
5206,0.8500934139296367
5369,0.7749231914510569
5643,0.5700440002177892
5862,0.9804369647122979
6934,0.3434136126668437
7119,0.7233137430399446
5124,0.9345970856356673
4989,0.6561982543001201
6028,0.976432909258315
5486,0.6778744106595815
5338,0.8964091633662812
6239,0.8923560819094633
5287,0.9010098356248016
6320,0.7346085693220521
5815,0.9381161675520748
5154,0.8898949591051472
6490,0.8062775263246929
5942,0.8771517189820652
7085,0.8816175912801448
6959,0.9602694480515
5086,0.9098959609088046
6758,0.9445765865961685
5377,0.7886620465692623
6612,0.6713273805484852
5447,0.7701263634886876
6727,0.9558631002671859
7147,0.905048874425058
5158,0.9157129397190247
5147,0.8005961200150905
5015,0.8048169902475208
5346,0.9352159346673209
6415,0.5267154079447464
4990,0.9618813687829553
6641,0.9521711261700518
7187,0.9990550221137756
5799,0.9647878573443921
7110,0.9079935777770215
5313,0.954262658190708
7087,0.983958175983889
5616,0.8631676760151045
6357,0.9767298946797497
5865,0.9611238857037329
5027,0.9544598498398132
5420,0.9649425395820429
6235,0.9253745509090417
5977,0.9236028598377171
6851,0.9179659043961897
5531,0.9432898032239758
6824,0.8697119420404162
6386,0.8025150255721543
5207,0.9052248292642002
6887,0.8677294382038903
5051,0.996072113142048
6502,0.9907420193071369
4962,0.9916732145162404
6552,0.7614652379455498
6044,0.8188048373710868
5906,0.9362898282783911
5561,0.6480148120305044
7115,0.7686514690904191
6605,0.906275826952415
7250,0.9395593868015365
6875,0.9593355844167645
5773,0.8219581272021353
5365,0.7886867437292376
6010,0.8632895678930347
6399,0.9662398442767951
6748,0.88945295680484
6088,0.7779578413279703
7255,0.6627710665189116
6861,0.8958464430658072
5318,0.9603833372455494
5682,0.8403010516267738
7201,0.8655402509285601
6254,0.9611258160135869
7072,0.9852634225778455
6312,0.9684434980136225
5241,0.9544561552357262
5953,0.8103412066490044
5072,0.45309990442264814
6970,0.9133097631036847
5774,0.8769623890569068
5382,0.9524674692581235
5469,0.8913735759551369
5772,0.8877171929324725
5527,0.9272271487916925
5169,0.9268675116096433
5526,0.9869645211533788
5931,0.9187934802705854
5731,0.8678702700728635
5651,0.9470305181059858
5569,0.6476527516660112
6402,0.8856078471781571
6753,0.6346397139761638
5585,0.7129332953410954
7046,0.5550852528014517
6486,0.7772964705871308
5893,0.9074045516922632
5784,0.8667528641348545
5174,0.6887371181265838
6350,0.945742070033337
5063,0.3695917350606014
6249,0.858260119800763
5808,0.9596871103756832
6984,0.9337294333981244
6922,0.7992412099756809
5367,0.7993797931340003
6625,0.8794462183458006
5963,0.8847165749294781
6534,0.811709771035993
6730,0.5821119896529839
6054,0.616226913410394
7295,0.7608183279066821
5878,0.8867905434161992
6655,0.8511233935604312
5956,0.7889777322858577
6926,0.8687383866665036
5140,0.7626793039738892
5520,0.8452104719401805
5110,0.8549038736510007
5681,0.901837603910286
5698,0.9029346530813336
5210,0.8702368581578079
6059,0.8896726067263311
6569,0.8926447742479113
5428,0.9737486456092996
7230,0.9515917981721451
7221,0.8742753173833472
5005,0.958330949506104
6464,0.9407766965183643
5034,0.9365885703622049
5304,0.8006609246206238
6871,0.9690584817038228
6956,0.9536954847189146
6495,0.8306369282127265
5363,0.8846438730526532
5634,0.9754946029947104
5850,0.8558044956891789
6857,0.9870528954624926
7035,0.8194643996790442
7253,0.702685680871164
6544,0.9890464193392552
7202,0.9483072694206778
5683,0.9581448739204935
7167,0.8447806614297216
6055,0.8591160358862052
7199,0.985602644256222
5758,0.8132814804687412
5718,0.9823697002036533
5229,0.8868233169941331
5236,0.728860292124278
5360,0.9296380643416516
6755,0.8599813456984258
6819,0.961084848667068
5041,0.9494188063944026
6104,0.9475209082962336
6643,0.9595745891983204
6083,0.6510457633622406
5293,0.9137254623005382
7088,0.9237888187041987
7001,0.9517421664197503
5779,0.954135964169377
6607,0.9802129857034345
